ROUTE,YEAR,MONTH,DAY_TYPE,AVG_RIDES
J14,2021,7,Saturday,2995
J14,2021,7,Sunday - Holiday,2328
X49,2021,7,Weekday,2325
X9,2021,7,Weekday,3512
X98,2021,7,Weekday,23
X98,2021,7,Saturday,11
0,2021,6,Weekday,2917
0,2021,6,Saturday,2467
0,2021,6,Sunday - Holiday,1695
1,2021,6,Weekday,321
10,2021,6,Weekday,293
10,2021,6,Saturday,391
10,2021,6,Sunday - Holiday,451
100,2021,6,Weekday,228
1001,2021,6,Weekday,87
1001,2021,6,Saturday,314
1001,2021,6,Sunday - Holiday,571
103,2021,6,Weekday,841
103,2021,6,Saturday,561
103,2021,6,Sunday - Holiday,421
106,2021,6,Weekday,418
106,2021,6,Saturday,215
106,2021,6,Sunday - Holiday,199
108,2021,6,Weekday,348
11,2021,6,Weekday,745
11,2021,6,Saturday,462
11,2021,6,Sunday - Holiday,386
111,2021,6,Weekday,1265
111,2021,6,Saturday,841
111,2021,6,Sunday - Holiday,729
111A,2021,6,Weekday,160
111A,2021,6,Saturday,150
111A,2021,6,Sunday - Holiday,132
112,2021,6,Weekday,654
112,2021,6,Saturday,390
112,2021,6,Sunday - Holiday,287
115,2021,6,Weekday,1090
115,2021,6,Saturday,830
115,2021,6,Sunday - Holiday,685
119,2021,6,Weekday,1787
119,2021,6,Saturday,1370
119,2021,6,Sunday - Holiday,981
12,2021,6,Weekday,5468
12,2021,6,Saturday,3579
12,2021,6,Sunday - Holiday,2722
120,2021,6,Weekday,88
121,2021,6,Weekday,113
124,2021,6,Weekday,601
124,2021,6,Saturday,1188
124,2021,6,Sunday - Holiday,757
125,2021,6,Weekday,211
126,2021,6,Weekday,1878
126,2021,6,Saturday,1151
126,2021,6,Sunday - Holiday,1108
130,2021,6,Weekday,231
130,2021,6,Saturday,332
130,2021,6,Sunday - Holiday,221
134,2021,6,Weekday,335
135,2021,6,Weekday,459
136,2021,6,Weekday,391
143,2021,6,Weekday,289
146,2021,6,Weekday,6522
146,2021,6,Saturday,5705
146,2021,6,Sunday - Holiday,4659
147,2021,6,Weekday,6641
147,2021,6,Saturday,5575
147,2021,6,Sunday - Holiday,4492
148,2021,6,Weekday,653
15,2021,6,Weekday,3283
15,2021,6,Saturday,2668
15,2021,6,Sunday - Holiday,2208
151,2021,6,Weekday,7773
151,2021,6,Saturday,8978
151,2021,6,Sunday - Holiday,6816
152,2021,6,Weekday,4036
152,2021,6,Saturday,2707
152,2021,6,Sunday - Holiday,2038
155,2021,6,Weekday,3412
155,2021,6,Saturday,2787
155,2021,6,Sunday - Holiday,2250
156,2021,6,Weekday,1260
157,2021,6,Weekday,1600
165,2021,6,Weekday,93
169,2021,6,Weekday,91
169,2021,6,Saturday,19
171,2021,6,Weekday,177
171,2021,6,Saturday,83
172,2021,6,Weekday,312
172,2021,6,Saturday,182
172,2021,6,Sunday - Holiday,193
18,2021,6,Weekday,1654
18,2021,6,Saturday,1168
18,2021,6,Sunday - Holiday,869
192,2021,6,Weekday,251
2,2021,6,Weekday,839
20,2021,6,Weekday,6877
20,2021,6,Saturday,4612
20,2021,6,Sunday - Holiday,3689
201,2021,6,Weekday,820
201,2021,6,Saturday,570
206,2021,6,Weekday,101
21,2021,6,Weekday,4596
21,2021,6,Saturday,3334
21,2021,6,Sunday - Holiday,2579
22,2021,6,Weekday,9456
22,2021,6,Saturday,8829
22,2021,6,Sunday - Holiday,6953
24,2021,6,Weekday,968
26,2021,6,Weekday,1852
28,2021,6,Weekday,2496
28,2021,6,Saturday,1574
28,2021,6,Sunday - Holiday,1354
29,2021,6,Weekday,4722
29,2021,6,Saturday,4729
29,2021,6,Sunday - Holiday,3603
3,2021,6,Weekday,7734
3,2021,6,Saturday,5681
3,2021,6,Sunday - Holiday,4714
30,2021,6,Weekday,1210
30,2021,6,Saturday,908
30,2021,6,Sunday - Holiday,466
31,2021,6,Weekday,199
34,2021,6,Weekday,1877
34,2021,6,Saturday,1360
34,2021,6,Sunday - Holiday,1144
35,2021,6,Weekday,2003
35,2021,6,Saturday,1243
35,2021,6,Sunday - Holiday,1109
36,2021,6,Weekday,7573
36,2021,6,Saturday,7607
36,2021,6,Sunday - Holiday,6101
37,2021,6,Weekday,307
39,2021,6,Weekday,842
39,2021,6,Saturday,337
39,2021,6,Sunday - Holiday,281
4,2021,6,Weekday,9509
4,2021,6,Saturday,7067
4,2021,6,Sunday - Holiday,5368
43,2021,6,Weekday,664
43,2021,6,Saturday,396
43,2021,6,Sunday - Holiday,315
44,2021,6,Weekday,1278
44,2021,6,Saturday,717
44,2021,6,Sunday - Holiday,505
47,2021,6,Weekday,4872
47,2021,6,Saturday,3836
47,2021,6,Sunday - Holiday,2964
48,2021,6,Weekday,275
49,2021,6,Weekday,8153
49,2021,6,Saturday,7281
49,2021,6,Sunday - Holiday,5786
49B,2021,6,Weekday,2848
49B,2021,6,Saturday,2110
49B,2021,6,Sunday - Holiday,1942
5,2021,6,Weekday,198
5,2021,6,Saturday,190
5,2021,6,Sunday - Holiday,197
50,2021,6,Weekday,4711
50,2021,6,Saturday,2962
50,2021,6,Sunday - Holiday,2215
51,2021,6,Weekday,647
51,2021,6,Saturday,491
51,2021,6,Sunday - Holiday,357
52,2021,6,Weekday,4167
52,2021,6,Saturday,2911
52,2021,6,Sunday - Holiday,2138
52A,2021,6,Weekday,1869
52A,2021,6,Saturday,1154
52A,2021,6,Sunday - Holiday,779
53,2021,6,Weekday,8874
53,2021,6,Saturday,6432
53,2021,6,Sunday - Holiday,5186
53A,2021,6,Weekday,3288
53A,2021,6,Saturday,1862
53A,2021,6,Sunday - Holiday,1433
54,2021,6,Weekday,5156
54,2021,6,Saturday,3417
54,2021,6,Sunday - Holiday,2997
54A,2021,6,Weekday,327
54B,2021,6,Weekday,1525
54B,2021,6,Saturday,1235
54B,2021,6,Sunday - Holiday,888
55,2021,6,Weekday,4207
55,2021,6,Saturday,3235
55,2021,6,Sunday - Holiday,3051
55A,2021,6,Weekday,102
55N,2021,6,Weekday,194
55N,2021,6,Saturday,109
56,2021,6,Weekday,3988
56,2021,6,Saturday,2994
56,2021,6,Sunday - Holiday,2491
57,2021,6,Weekday,962
57,2021,6,Saturday,508
57,2021,6,Sunday - Holiday,348
59,2021,6,Weekday,1363
59,2021,6,Saturday,917
6,2021,6,Weekday,4502
6,2021,6,Saturday,4874
6,2021,6,Sunday - Holiday,4185
60,2021,6,Weekday,4521
60,2021,6,Saturday,3086
60,2021,6,Sunday - Holiday,2417
62,2021,6,Weekday,4373
62,2021,6,Saturday,3377
62,2021,6,Sunday - Holiday,2821
62H,2021,6,Weekday,497
62H,2021,6,Saturday,246
63,2021,6,Weekday,6735
63,2021,6,Saturday,4767
63,2021,6,Sunday - Holiday,4204
63W,2021,6,Weekday,727
63W,2021,6,Saturday,384
63W,2021,6,Sunday - Holiday,332
65,2021,6,Weekday,3327
65,2021,6,Saturday,2604
65,2021,6,Sunday - Holiday,1955
66,2021,6,Weekday,9924
66,2021,6,Saturday,7876
66,2021,6,Sunday - Holiday,5906
67,2021,6,Weekday,4203
67,2021,6,Saturday,3131
67,2021,6,Sunday - Holiday,2496
68,2021,6,Weekday,512
68,2021,6,Saturday,269
68,2021,6,Sunday - Holiday,184
7,2021,6,Weekday,1508
70,2021,6,Weekday,3854
70,2021,6,Saturday,2636
70,2021,6,Sunday - Holiday,2223
71,2021,6,Weekday,4154
71,2021,6,Saturday,3298
71,2021,6,Sunday - Holiday,2588
72,2021,6,Weekday,6924
72,2021,6,Saturday,5358
72,2021,6,Sunday - Holiday,4796
73,2021,6,Weekday,2230
73,2021,6,Saturday,1296
73,2021,6,Sunday - Holiday,1117
74,2021,6,Weekday,5787
74,2021,6,Saturday,4633
74,2021,6,Sunday - Holiday,3485
75,2021,6,Weekday,3118
75,2021,6,Saturday,2453
75,2021,6,Sunday - Holiday,1943
76,2021,6,Weekday,5816
76,2021,6,Saturday,3915
76,2021,6,Sunday - Holiday,3028
77,2021,6,Weekday,9242
77,2021,6,Saturday,7249
77,2021,6,Sunday - Holiday,5806
78,2021,6,Weekday,3114
78,2021,6,Saturday,2285
78,2021,6,Sunday - Holiday,1888
79,2021,6,Weekday,10974
79,2021,6,Saturday,8495
79,2021,6,Sunday - Holiday,6907
8,2021,6,Weekday,8152
8,2021,6,Saturday,6442
8,2021,6,Sunday - Holiday,4586
80,2021,6,Weekday,5470
80,2021,6,Saturday,4244
80,2021,6,Sunday - Holiday,3447
81,2021,6,Weekday,6325
81,2021,6,Saturday,4998
81,2021,6,Sunday - Holiday,4211
81W,2021,6,Weekday,793
81W,2021,6,Saturday,528
81W,2021,6,Sunday - Holiday,359
82,2021,6,Weekday,7976
82,2021,6,Saturday,5804
82,2021,6,Sunday - Holiday,4770
84,2021,6,Weekday,1592
84,2021,6,Saturday,968
84,2021,6,Sunday - Holiday,755
85,2021,6,Weekday,4837
85,2021,6,Saturday,3332
85,2021,6,Sunday - Holiday,2800
85A,2021,6,Weekday,284
85A,2021,6,Saturday,171
86,2021,6,Weekday,771
87,2021,6,Weekday,4905
87,2021,6,Saturday,3516
87,2021,6,Sunday - Holiday,3074
88,2021,6,Weekday,569
88,2021,6,Saturday,310
88,2021,6,Sunday - Holiday,241
8A,2021,6,Weekday,1339
8A,2021,6,Saturday,1138
8A,2021,6,Sunday - Holiday,848
9,2021,6,Weekday,9652
9,2021,6,Saturday,9675
9,2021,6,Sunday - Holiday,8197
90,2021,6,Weekday,2543
90,2021,6,Saturday,1798
90,2021,6,Sunday - Holiday,1326
91,2021,6,Weekday,3053
91,2021,6,Saturday,1755
91,2021,6,Sunday - Holiday,1471
92,2021,6,Weekday,3131
92,2021,6,Saturday,2094
92,2021,6,Sunday - Holiday,1830
93,2021,6,Weekday,1577
93,2021,6,Saturday,888
94,2021,6,Weekday,5294
94,2021,6,Saturday,2652
94,2021,6,Sunday - Holiday,2667
95,2021,6,Weekday,2619
95,2021,6,Saturday,2057
95,2021,6,Sunday - Holiday,1579
96,2021,6,Weekday,411
97,2021,6,Weekday,1561
97,2021,6,Saturday,1079
97,2021,6,Sunday - Holiday,907
J14,2021,6,Weekday,4493
J14,2021,6,Saturday,2882
J14,2021,6,Sunday - Holiday,2300
X49,2021,6,Weekday,2285
X9,2021,6,Weekday,3276
X98,2021,6,Weekday,14
X98,2021,6,Saturday,8
0,2021,5,Weekday,3061
0,2021,5,Saturday,2333
0,2021,5,Sunday - Holiday,1670
1,2021,5,Weekday,285
10,2021,5,Saturday,184
10,2021,5,Sunday - Holiday,178
100,2021,5,Weekday,244
1001,2021,5,Weekday,63
1001,2021,5,Saturday,269
1001,2021,5,Sunday - Holiday,82
103,2021,5,Weekday,863
103,2021,5,Saturday,576
103,2021,5,Sunday - Holiday,399
106,2021,5,Weekday,419
106,2021,5,Saturday,278
106,2021,5,Sunday - Holiday,187
108,2021,5,Weekday,325
11,2021,5,Weekday,667
11,2021,5,Saturday,534
11,2021,5,Sunday - Holiday,352
111,2021,5,Weekday,1256
111,2021,5,Saturday,878
111,2021,5,Sunday - Holiday,657
111A,2021,5,Weekday,150
111A,2021,5,Saturday,147
111A,2021,5,Sunday - Holiday,112
112,2021,5,Weekday,641
112,2021,5,Saturday,399
112,2021,5,Sunday - Holiday,265
115,2021,5,Weekday,1072
115,2021,5,Saturday,823
115,2021,5,Sunday - Holiday,632
119,2021,5,Weekday,1720
119,2021,5,Saturday,1331
119,2021,5,Sunday - Holiday,1018
12,2021,5,Weekday,5262
12,2021,5,Saturday,3858
12,2021,5,Sunday - Holiday,2705
120,2021,5,Weekday,66
121,2021,5,Weekday,67
124,2021,5,Weekday,372
124,2021,5,Saturday,824
124,2021,5,Sunday - Holiday,480
125,2021,5,Weekday,147
126,2021,5,Weekday,1785
126,2021,5,Saturday,1302
126,2021,5,Sunday - Holiday,1012
130,2021,5,Saturday,147
130,2021,5,Sunday - Holiday,205
134,2021,5,Weekday,228
135,2021,5,Weekday,349
136,2021,5,Weekday,286
143,2021,5,Weekday,251
146,2021,5,Weekday,5506
146,2021,5,Saturday,5386
146,2021,5,Sunday - Holiday,4184
147,2021,5,Weekday,5593
147,2021,5,Saturday,5018
147,2021,5,Sunday - Holiday,3901
148,2021,5,Weekday,548
15,2021,5,Weekday,3138
15,2021,5,Saturday,2814
15,2021,5,Sunday - Holiday,1775
151,2021,5,Weekday,6465
151,2021,5,Saturday,7333
151,2021,5,Sunday - Holiday,5212
152,2021,5,Weekday,3789
152,2021,5,Saturday,2278
152,2021,5,Sunday - Holiday,1751
155,2021,5,Weekday,3213
155,2021,5,Saturday,2683
155,2021,5,Sunday - Holiday,2109
156,2021,5,Weekday,927
157,2021,5,Weekday,1490
165,2021,5,Weekday,87
169,2021,5,Weekday,65
171,2021,5,Weekday,272
171,2021,5,Saturday,123
172,2021,5,Weekday,429
172,2021,5,Saturday,185
172,2021,5,Sunday - Holiday,170
18,2021,5,Weekday,1628
18,2021,5,Saturday,1247
18,2021,5,Sunday - Holiday,734
19,2021,5,Weekday,10
19,2021,5,Sunday - Holiday,28
192,2021,5,Weekday,223
2,2021,5,Weekday,661
20,2021,5,Weekday,6600
20,2021,5,Saturday,4711
20,2021,5,Sunday - Holiday,3893
201,2021,5,Weekday,813
201,2021,5,Saturday,609
206,2021,5,Weekday,104
21,2021,5,Weekday,4349
21,2021,5,Saturday,3529
21,2021,5,Sunday - Holiday,2566
22,2021,5,Weekday,8410
22,2021,5,Saturday,7732
22,2021,5,Sunday - Holiday,5806
24,2021,5,Weekday,858
26,2021,5,Weekday,1734
28,2021,5,Weekday,2319
28,2021,5,Saturday,1671
28,2021,5,Sunday - Holiday,1320
29,2021,5,Weekday,4063
29,2021,5,Saturday,4074
29,2021,5,Sunday - Holiday,2770
3,2021,5,Weekday,7178
3,2021,5,Saturday,5406
3,2021,5,Sunday - Holiday,4183
30,2021,5,Weekday,1174
30,2021,5,Saturday,943
30,2021,5,Sunday - Holiday,492
31,2021,5,Weekday,207
34,2021,5,Weekday,1781
34,2021,5,Saturday,1328
34,2021,5,Sunday - Holiday,931
35,2021,5,Weekday,1865
35,2021,5,Saturday,1239
35,2021,5,Sunday - Holiday,894
36,2021,5,Weekday,6849
36,2021,5,Saturday,7098
36,2021,5,Sunday - Holiday,5228
37,2021,5,Weekday,233
39,2021,5,Weekday,776
39,2021,5,Saturday,359
39,2021,5,Sunday - Holiday,271
4,2021,5,Weekday,9189
4,2021,5,Saturday,7005
4,2021,5,Sunday - Holiday,5199
43,2021,5,Weekday,648
43,2021,5,Saturday,416
43,2021,5,Sunday - Holiday,297
44,2021,5,Weekday,1189
44,2021,5,Saturday,709
44,2021,5,Sunday - Holiday,471
47,2021,5,Weekday,4727
47,2021,5,Saturday,3998
47,2021,5,Sunday - Holiday,2692
48,2021,5,Weekday,318
49,2021,5,Weekday,7700
49,2021,5,Saturday,7041
49,2021,5,Sunday - Holiday,5341
49B,2021,5,Weekday,2625
49B,2021,5,Saturday,2108
49B,2021,5,Sunday - Holiday,1826
5,2021,5,Weekday,184
5,2021,5,Saturday,178
5,2021,5,Sunday - Holiday,175
50,2021,5,Weekday,4441
50,2021,5,Saturday,3015
50,2021,5,Sunday - Holiday,2093
51,2021,5,Weekday,632
51,2021,5,Saturday,471
51,2021,5,Sunday - Holiday,332
52,2021,5,Weekday,4088
52,2021,5,Saturday,2943
52,2021,5,Sunday - Holiday,1869
52A,2021,5,Weekday,1754
52A,2021,5,Saturday,1083
52A,2021,5,Sunday - Holiday,747
53,2021,5,Weekday,8520
53,2021,5,Saturday,6435
53,2021,5,Sunday - Holiday,4767
53A,2021,5,Weekday,3131
53A,2021,5,Saturday,1914
53A,2021,5,Sunday - Holiday,1367
54,2021,5,Weekday,5035
54,2021,5,Saturday,3699
54,2021,5,Sunday - Holiday,2894
54A,2021,5,Weekday,320
54B,2021,5,Weekday,1408
54B,2021,5,Saturday,1227
54B,2021,5,Sunday - Holiday,892
55,2021,5,Weekday,4002
55,2021,5,Saturday,3156
55,2021,5,Sunday - Holiday,2548
55A,2021,5,Weekday,97
55N,2021,5,Weekday,182
55N,2021,5,Saturday,119
56,2021,5,Weekday,3786
56,2021,5,Saturday,2816
56,2021,5,Sunday - Holiday,2180
57,2021,5,Weekday,934
57,2021,5,Saturday,544
57,2021,5,Sunday - Holiday,322
59,2021,5,Weekday,1368
59,2021,5,Saturday,993
6,2021,5,Weekday,3856
6,2021,5,Saturday,4837
6,2021,5,Sunday - Holiday,3426
60,2021,5,Weekday,4152
60,2021,5,Saturday,2959
60,2021,5,Sunday - Holiday,2419
62,2021,5,Weekday,4007
62,2021,5,Saturday,3030
62,2021,5,Sunday - Holiday,2341
62H,2021,5,Weekday,480
62H,2021,5,Saturday,277
63,2021,5,Weekday,6578
63,2021,5,Saturday,4884
63,2021,5,Sunday - Holiday,3902
63W,2021,5,Weekday,670
63W,2021,5,Saturday,362
63W,2021,5,Sunday - Holiday,331
65,2021,5,Weekday,2925
65,2021,5,Saturday,2340
65,2021,5,Sunday - Holiday,1898
66,2021,5,Weekday,9037
66,2021,5,Saturday,7479
66,2021,5,Sunday - Holiday,5410
67,2021,5,Weekday,4163
67,2021,5,Saturday,3113
67,2021,5,Sunday - Holiday,2226
68,2021,5,Weekday,497
68,2021,5,Saturday,292
68,2021,5,Sunday - Holiday,178
7,2021,5,Weekday,1393
70,2021,5,Weekday,3579
70,2021,5,Saturday,2756
70,2021,5,Sunday - Holiday,2236
71,2021,5,Weekday,3944
71,2021,5,Saturday,3270
71,2021,5,Sunday - Holiday,2634
72,2021,5,Weekday,6492
72,2021,5,Saturday,5291
72,2021,5,Sunday - Holiday,4182
73,2021,5,Weekday,2147
73,2021,5,Saturday,1271
73,2021,5,Sunday - Holiday,1106
74,2021,5,Weekday,5426
74,2021,5,Saturday,4710
74,2021,5,Sunday - Holiday,3081
75,2021,5,Weekday,3120
75,2021,5,Saturday,2500
75,2021,5,Sunday - Holiday,1804
76,2021,5,Weekday,5390
76,2021,5,Saturday,3932
76,2021,5,Sunday - Holiday,2767
77,2021,5,Weekday,8577
77,2021,5,Saturday,6883
77,2021,5,Sunday - Holiday,5173
78,2021,5,Weekday,2844
78,2021,5,Saturday,2286
78,2021,5,Sunday - Holiday,1660
79,2021,5,Weekday,10613
79,2021,5,Saturday,9116
79,2021,5,Sunday - Holiday,6692
8,2021,5,Weekday,7556
8,2021,5,Saturday,6276
8,2021,5,Sunday - Holiday,4502
80,2021,5,Weekday,5209
80,2021,5,Saturday,4085
80,2021,5,Sunday - Holiday,3161
81,2021,5,Weekday,5989
81,2021,5,Saturday,4924
81,2021,5,Sunday - Holiday,3910
81W,2021,5,Weekday,760
81W,2021,5,Saturday,527
81W,2021,5,Sunday - Holiday,355
82,2021,5,Weekday,7559
82,2021,5,Saturday,5774
82,2021,5,Sunday - Holiday,4608
84,2021,5,Weekday,1502
84,2021,5,Saturday,948
84,2021,5,Sunday - Holiday,744
85,2021,5,Weekday,4683
85,2021,5,Saturday,3497
85,2021,5,Sunday - Holiday,2623
85A,2021,5,Weekday,257
85A,2021,5,Saturday,154
86,2021,5,Weekday,740
87,2021,5,Weekday,4819
87,2021,5,Saturday,3618
87,2021,5,Sunday - Holiday,2851
88,2021,5,Weekday,539
88,2021,5,Saturday,324
88,2021,5,Sunday - Holiday,231
8A,2021,5,Weekday,1346
8A,2021,5,Saturday,1051
8A,2021,5,Sunday - Holiday,813
9,2021,5,Weekday,9242
9,2021,5,Saturday,10041
9,2021,5,Sunday - Holiday,7392
90,2021,5,Weekday,2393
90,2021,5,Saturday,1799
90,2021,5,Sunday - Holiday,1269
91,2021,5,Weekday,3039
91,2021,5,Saturday,1940
91,2021,5,Sunday - Holiday,1416
92,2021,5,Weekday,3021
92,2021,5,Saturday,2103
92,2021,5,Sunday - Holiday,1651
93,2021,5,Weekday,1631
93,2021,5,Saturday,938
94,2021,5,Weekday,5103
94,2021,5,Saturday,3001
94,2021,5,Sunday - Holiday,2526
95,2021,5,Weekday,2509
95,2021,5,Saturday,2052
95,2021,5,Sunday - Holiday,1566
96,2021,5,Weekday,382
97,2021,5,Weekday,1455
97,2021,5,Saturday,1049
97,2021,5,Sunday - Holiday,801
J14,2021,5,Weekday,4106
J14,2021,5,Saturday,2715
J14,2021,5,Sunday - Holiday,2145
X49,2021,5,Weekday,2319
X9,2021,5,Weekday,3220
X98,2021,5,Weekday,18
X98,2021,5,Saturday,13
0,2021,4,Weekday,2657
0,2021,4,Saturday,1915
0,2021,4,Sunday - Holiday,1420
1,2021,4,Weekday,248
100,2021,4,Weekday,226
1001,2021,4,Weekday,79
1001,2021,4,Saturday,505
1001,2021,4,Sunday - Holiday,111
103,2021,4,Weekday,810
103,2021,4,Saturday,528
103,2021,4,Sunday - Holiday,406
106,2021,4,Weekday,420
106,2021,4,Saturday,260
106,2021,4,Sunday - Holiday,222
108,2021,4,Weekday,350
11,2021,4,Weekday,661
11,2021,4,Saturday,496
11,2021,4,Sunday - Holiday,334
111,2021,4,Weekday,1203
111,2021,4,Saturday,887
111,2021,4,Sunday - Holiday,645
111A,2021,4,Weekday,153
111A,2021,4,Saturday,163
111A,2021,4,Sunday - Holiday,129
112,2021,4,Weekday,564
112,2021,4,Saturday,372
112,2021,4,Sunday - Holiday,217
115,2021,4,Weekday,1054
115,2021,4,Saturday,815
115,2021,4,Sunday - Holiday,678
119,2021,4,Weekday,1758
119,2021,4,Saturday,1213
119,2021,4,Sunday - Holiday,979
12,2021,4,Weekday,5330
12,2021,4,Saturday,3739
12,2021,4,Sunday - Holiday,2813
120,2021,4,Weekday,55
121,2021,4,Weekday,70
124,2021,4,Weekday,242
124,2021,4,Saturday,299
124,2021,4,Sunday - Holiday,177
125,2021,4,Weekday,129
126,2021,4,Weekday,1835
126,2021,4,Saturday,1258
126,2021,4,Sunday - Holiday,1095
134,2021,4,Weekday,191
135,2021,4,Weekday,277
136,2021,4,Weekday,289
143,2021,4,Weekday,232
146,2021,4,Weekday,5066
146,2021,4,Saturday,4294
146,2021,4,Sunday - Holiday,3169
147,2021,4,Weekday,5301
147,2021,4,Saturday,4425
147,2021,4,Sunday - Holiday,3382
148,2021,4,Weekday,532
15,2021,4,Weekday,3038
15,2021,4,Saturday,2370
15,2021,4,Sunday - Holiday,1756
151,2021,4,Weekday,5896
151,2021,4,Saturday,5758
151,2021,4,Sunday - Holiday,4164
152,2021,4,Weekday,3463
152,2021,4,Saturday,2077
152,2021,4,Sunday - Holiday,1437
155,2021,4,Weekday,3152
155,2021,4,Saturday,2543
155,2021,4,Sunday - Holiday,2052
156,2021,4,Weekday,820
157,2021,4,Weekday,1445
165,2021,4,Weekday,79
169,2021,4,Weekday,89
171,2021,4,Weekday,269
171,2021,4,Saturday,87
172,2021,4,Weekday,381
172,2021,4,Saturday,157
172,2021,4,Sunday - Holiday,163
18,2021,4,Weekday,1567
18,2021,4,Saturday,1213
18,2021,4,Sunday - Holiday,844
192,2021,4,Weekday,217
2,2021,4,Weekday,622
20,2021,4,Weekday,6803
20,2021,4,Saturday,4725
20,2021,4,Sunday - Holiday,3891
201,2021,4,Weekday,795
201,2021,4,Saturday,547
206,2021,4,Weekday,105
21,2021,4,Weekday,4215
21,2021,4,Saturday,3331
21,2021,4,Sunday - Holiday,2538
22,2021,4,Weekday,7820
22,2021,4,Saturday,6485
22,2021,4,Sunday - Holiday,5106
24,2021,4,Weekday,873
26,2021,4,Weekday,1510
28,2021,4,Weekday,2266
28,2021,4,Saturday,1680
28,2021,4,Sunday - Holiday,1172
29,2021,4,Weekday,3685
29,2021,4,Saturday,2993
29,2021,4,Sunday - Holiday,2043
3,2021,4,Weekday,6946
3,2021,4,Saturday,4800
3,2021,4,Sunday - Holiday,4011
30,2021,4,Weekday,1170
30,2021,4,Saturday,892
30,2021,4,Sunday - Holiday,545
31,2021,4,Weekday,189
34,2021,4,Weekday,1849
34,2021,4,Saturday,1389
34,2021,4,Sunday - Holiday,689
35,2021,4,Weekday,1788
35,2021,4,Saturday,1231
35,2021,4,Sunday - Holiday,911
36,2021,4,Weekday,6470
36,2021,4,Saturday,6539
36,2021,4,Sunday - Holiday,4683
37,2021,4,Weekday,260
39,2021,4,Weekday,806
39,2021,4,Saturday,347
39,2021,4,Sunday - Holiday,262
4,2021,4,Weekday,9496
4,2021,4,Saturday,6929
4,2021,4,Sunday - Holiday,5166
43,2021,4,Weekday,632
43,2021,4,Saturday,436
43,2021,4,Sunday - Holiday,277
44,2021,4,Weekday,1241
44,2021,4,Saturday,663
44,2021,4,Sunday - Holiday,483
47,2021,4,Weekday,4804
47,2021,4,Saturday,3856
47,2021,4,Sunday - Holiday,2735
48,2021,4,Weekday,296
49,2021,4,Weekday,7499
49,2021,4,Saturday,6534
49,2021,4,Sunday - Holiday,4998
49B,2021,4,Weekday,2518
49B,2021,4,Saturday,1910
49B,2021,4,Sunday - Holiday,1617
5,2021,4,Weekday,173
5,2021,4,Saturday,165
5,2021,4,Sunday - Holiday,138
50,2021,4,Weekday,4097
50,2021,4,Saturday,2526
50,2021,4,Sunday - Holiday,1830
51,2021,4,Weekday,632
51,2021,4,Saturday,442
51,2021,4,Sunday - Holiday,308
52,2021,4,Weekday,3877
52,2021,4,Saturday,2842
52,2021,4,Sunday - Holiday,1963
52A,2021,4,Weekday,1759
52A,2021,4,Saturday,937
52A,2021,4,Sunday - Holiday,777
53,2021,4,Weekday,8258
53,2021,4,Saturday,6367
53,2021,4,Sunday - Holiday,4980
53A,2021,4,Weekday,2885
53A,2021,4,Saturday,1692
53A,2021,4,Sunday - Holiday,1213
54,2021,4,Weekday,5068
54,2021,4,Saturday,3654
54,2021,4,Sunday - Holiday,2961
54A,2021,4,Weekday,300
54B,2021,4,Weekday,1357
54B,2021,4,Saturday,1143
54B,2021,4,Sunday - Holiday,825
55,2021,4,Weekday,3792
55,2021,4,Saturday,2818
55,2021,4,Sunday - Holiday,2345
55A,2021,4,Weekday,84
55N,2021,4,Weekday,183
55N,2021,4,Saturday,125
56,2021,4,Weekday,3629
56,2021,4,Saturday,2612
56,2021,4,Sunday - Holiday,1974
57,2021,4,Weekday,930
57,2021,4,Saturday,552
57,2021,4,Sunday - Holiday,317
59,2021,4,Weekday,1338
59,2021,4,Saturday,949
6,2021,4,Weekday,3625
6,2021,4,Saturday,4115
6,2021,4,Sunday - Holiday,3074
60,2021,4,Weekday,3948
60,2021,4,Saturday,2967
60,2021,4,Sunday - Holiday,2181
62,2021,4,Weekday,3696
